session_id,user_id,page_url,visit_time
5102,21,/home,2024-01-01 12:51:47
5102,21,/product,2024-01-01 12:54:40
5102,21,/cart,2024-01-01 12:56:54
5102,21,/checkout,2024-01-01 12:59:50
5102,21,/about,2024-01-01 13:01:21
5102,21,/about,2024-01-01 13:02:15
5102,21,/about,2024-01-01 13:04:48
5103,89,/home,2024-01-01 13:06:29
5103,89,/product,2024-01-01 13:07:36
5103,89,/cart,2024-01-01 13:10:36
5103,89,/checkout,2024-01-01 13:13:16
5103,89,/about,2024-01-01 13:14:10
5103,89,/about,2024-01-01 13:15:56
5104,40,/home,2024-01-01 13:17:21
5104,40,/product,2024-01-01 13:18:03
5104,40,/cart,2024-01-01 13:18:58
5104,40,/checkout,2024-01-01 13:19:08
5104,40,/about,2024-01-01 13:21:44
5104,40,/about,2024-01-01 13:23:34
5104,40,/about,2024-01-01 13:26:09
5105,5,/home,2024-01-01 13:28:53
5105,5,/product,2024-01-01 13:30:24
5105,5,/cart,2024-01-01 13:33:10
5106,29,/home,2024-01-01 13:35:44
5106,29,/product,2024-01-01 13:36:20
5106,29,/cart,2024-01-01 13:38:37
5106,29,/checkout,2024-01-01 13:39:23
5106,29,/about,2024-01-01 13:40:57
5106,29,/about,2024-01-01 13:41:26
5106,29,/about,2024-01-01 13:42:36
5107,45,/home,2024-01-01 13:43:28
5107,45,/product,2024-01-01 13:46:20
5107,45,/cart,2024-01-01 13:46:52
5107,45,/checkout,2024-01-01 13:49:45
5108,94,/home,2024-01-01 13:51:49
5108,94,/product,2024-01-01 13:52:01
5108,94,/cart,2024-01-01 13:53:18
5108,94,/checkout,2024-01-01 13:54:21
5109,32,/home,2024-01-01 13:54:48
5109,32,/product,2024-01-01 13:56:27
5109,32,/cart,2024-01-01 13:57:42
5109,32,/checkout,2024-01-01 13:58:19
5109,32,/about,2024-01-01 13:58:29
5109,32,/about,2024-01-01 13:58:51
5109,32,/about,2024-01-01 14:00:39
5110,57,/home,2024-01-01 14:02:36
5110,57,/product,2024-01-01 14:03:28
5110,57,/cart,2024-01-01 14:05:23
5110,57,/checkout,2024-01-01 14:07:39
5110,57,/about,2024-01-01 14:09:25
5110,57,/about,2024-01-01 14:11:04
5110,57,/about,2024-01-01 14:13:33
5111,49,/home,2024-01-01 14:15:45
5111,49,/product,2024-01-01 14:18:22
5112,84,/home,2024-01-01 14:19:29
5112,84,/product,2024-01-01 14:20:20
5112,84,/cart,2024-01-01 14:22:25
5112,84,/checkout,2024-01-01 14:22:53
5112,84,/about,2024-01-01 14:23:11
5112,84,/about,2024-01-01 14:24:36
5112,84,/about,2024-01-01 14:24:51
5112,84,/about,2024-01-01 14:26:22
5113,34,/home,2024-01-01 14:26:50
5113,34,/product,2024-01-01 14:28:27
5114,22,/home,2024-01-01 14:29:18
5114,22,/product,2024-01-01 14:29:47
5114,22,/cart,2024-01-01 14:32:17
5114,22,/checkout,2024-01-01 14:32:50
5114,22,/about,2024-01-01 14:34:26
5115,77,/home,2024-01-01 14:36:39
5115,77,/product,2024-01-01 14:36:56
5115,77,/cart,2024-01-01 14:38:56
5115,77,/checkout,2024-01-01 14:41:53
5115,77,/about,2024-01-01 14:42:45
5115,77,/about,2024-01-01 14:45:30
5116,56,/home,2024-01-01 14:45:53
5116,56,/product,2024-01-01 14:46:28
5116,56,/cart,2024-01-01 14:48:02
5117,27,/home,2024-01-01 14:49:56
5117,27,/product,2024-01-01 14:52:27
5117,27,/cart,2024-01-01 14:54:55
5118,34,/home,2024-01-01 14:56:17
5118,34,/product,2024-01-01 14:57:43
5118,34,/cart,2024-01-01 14:58:53
5118,34,/checkout,2024-01-01 14:59:27
5118,34,/about,2024-01-01 14:59:49
5118,34,/about,2024-01-01 15:01:39
5118,34,/about,2024-01-01 15:04:15
5119,71,/home,2024-01-01 15:06:30
5119,71,/product,2024-01-01 15:07:19
5119,71,/cart,2024-01-01 15:07:42
5119,71,/checkout,2024-01-01 15:09:24
5119,71,/about,2024-01-01 15:09:34
5119,71,/about,2024-01-01 15:11:33
5119,71,/about,2024-01-01 15:12:05
5119,71,/about,2024-01-01 15:13:30
5120,85,/home,2024-01-01 15:16:13
5120,85,/product,2024-01-01 15:18:25
5120,85,/cart,2024-01-01 15:19:26
5120,85,/checkout,2024-01-01 15:20:00
5120,85,/about,2024-01-01 15:20:16
5120,85,/about,2024-01-01 15:21:18
5120,85,/about,2024-01-01 15:22:11
5121,82,/home,2024-01-01 15:22:41
5121,82,/product,2024-01-01 15:24:52
5121,82,/cart,2024-01-01 15:25:31
5121,82,/checkout,2024-01-01 15:26:59
5122,51,/home,2024-01-01 15:29:14
5122,51,/product,2024-01-01 15:32:13
5122,51,/cart,2024-01-01 15:33:30
5122,51,/checkout,2024-01-01 15:34:03
5122,51,/about,2024-01-01 15:36:57
5123,70,/home,2024-01-01 15:37:54
5123,70,/product,2024-01-01 15:39:38
5123,70,/cart,2024-01-01 15:41:25
5123,70,/checkout,2024-01-01 15:43:09
5123,70,/about,2024-01-01 15:44:06
5124,58,/home,2024-01-01 15:45:23
5124,58,/product,2024-01-01 15:47:25
5125,60,/home,2024-01-01 15:48:32
5125,60,/product,2024-01-01 15:49:50
5125,60,/cart,2024-01-01 15:52:24
5125,60,/checkout,2024-01-01 15:52:49
5126,20,/home,2024-01-01 15:55:49
5126,20,/product,2024-01-01 15:56:23
5126,20,/cart,2024-01-01 15:56:54
5126,20,/checkout,2024-01-01 15:58:32
5126,20,/about,2024-01-01 16:01:00
5126,20,/about,2024-01-01 16:02:55
5126,20,/about,2024-01-01 16:05:35
5126,20,/about,2024-01-01 16:06:43
5127,71,/home,2024-01-01 16:08:32
5127,71,/product,2024-01-01 16:10:55
5128,54,/home,2024-01-01 16:13:06
5128,54,/product,2024-01-01 16:15:42
5128,54,/cart,2024-01-01 16:16:52
5128,54,/checkout,2024-01-01 16:19:03
5128,54,/about,2024-01-01 16:20:29
5128,54,/about,2024-01-01 16:20:59
5129,51,/home,2024-01-01 16:21:17
5129,51,/product,2024-01-01 16:23:35
5129,51,/cart,2024-01-01 16:26:11
5129,51,/checkout,2024-01-01 16:28:33
5129,51,/about,2024-01-01 16:31:09
5129,51,/about,2024-01-01 16:33:57
5129,51,/about,2024-01-01 16:34:44
5129,51,/about,2024-01-01 16:35:24
5130,97,/home,2024-01-01 16:36:18
5130,97,/product,2024-01-01 16:37:10
5130,97,/cart,2024-01-01 16:38:14
5130,97,/checkout,2024-01-01 16:39:13
5130,97,/about,2024-01-01 16:39:55
5131,6,/home,2024-01-01 16:40:25
5131,6,/product,2024-01-01 16:42:26
5131,6,/cart,2024-01-01 16:43:27
5131,6,/checkout,2024-01-01 16:46:17
5131,6,/about,2024-01-01 16:47:04
5132,77,/home,2024-01-01 16:48:35
5132,77,/product,2024-01-01 16:49:02
5132,77,/cart,2024-01-01 16:49:34
5132,77,/checkout,2024-01-01 16:51:23
5133,72,/home,2024-01-01 16:53:54
5133,72,/product,2024-01-01 16:55:27
5133,72,/cart,2024-01-01 16:56:47
5133,72,/checkout,2024-01-01 16:59:10
5133,72,/about,2024-01-01 17:01:17
5134,2,/home,2024-01-01 17:04:06
5134,2,/product,2024-01-01 17:06:46
5134,2,/cart,2024-01-01 17:09:09
5134,2,/checkout,2024-01-01 17:11:06
5134,2,/about,2024-01-01 17:11:44
5134,2,/about,2024-01-01 17:13:40
5134,2,/about,2024-01-01 17:14:28
5134,2,/about,2024-01-01 17:15:15
5135,73,/home,2024-01-01 17:17:54
5135,73,/product,2024-01-01 17:18:29
5135,73,/cart,2024-01-01 17:19:06
5135,73,/checkout,2024-01-01 17:21:40
5135,73,/about,2024-01-01 17:22:15
5135,73,/about,2024-01-01 17:23:38
5136,69,/home,2024-01-01 17:25:33
5136,69,/product,2024-01-01 17:26:50
5136,69,/cart,2024-01-01 17:28:38
5136,69,/checkout,2024-01-01 17:31:35
5137,63,/home,2024-01-01 17:34:20
5137,63,/product,2024-01-01 17:36:31
5137,63,/cart,2024-01-01 17:36:50
5137,63,/checkout,2024-01-01 17:37:44
5137,63,/about,2024-01-01 17:39:04
5137,63,/about,2024-01-01 17:40:57
5138,19,/home,2024-01-01 17:43:42
5138,19,/product,2024-01-01 17:45:34
5138,19,/cart,2024-01-01 17:45:53
5138,19,/checkout,2024-01-01 17:47:44
5138,19,/about,2024-01-01 17:49:18
5138,19,/about,2024-01-01 17:50:28
5139,7,/home,2024-01-01 17:52:39
5139,7,/product,2024-01-01 17:53:57
5139,7,/cart,2024-01-01 17:55:42
5139,7,/checkout,2024-01-01 17:55:57
5139,7,/about,2024-01-01 17:57:33
5139,7,/about,2024-01-01 17:59:00
5139,7,/about,2024-01-01 18:00:29
5140,36,/home,2024-01-01 18:02:44
5140,36,/product,2024-01-01 18:03:19
5140,36,/cart,2024-01-01 18:04:27
5140,36,/checkout,2024-01-01 18:05:11
5140,36,/about,2024-01-01 18:06:37
5140,36,/about,2024-01-01 18:08:40
5140,36,/about,2024-01-01 18:10:12
5140,36,/about,2024-01-01 18:11:30
5141,94,/home,2024-01-01 18:14:14
5141,94,/product,2024-01-01 18:17:09
5141,94,/cart,2024-01-01 18:17:41
5141,94,/checkout,2024-01-01 18:18:39
5141,94,/about,2024-01-01 18:20:42
5142,28,/home,2024-01-01 18:22:36
5142,28,/product,2024-01-01 18:24:50
5142,28,/cart,2024-01-01 18:27:12
5142,28,/checkout,2024-01-01 18:28:57
5142,28,/about,2024-01-01 18:29:21
5142,28,/about,2024-01-01 18:31:42
5142,28,/about,2024-01-01 18:32:32
5142,28,/about,2024-01-01 18:32:58
5143,40,/home,2024-01-01 18:35:17
5143,40,/product,2024-01-01 18:37:10
5143,40,/cart,2024-01-01 18:37:54
5143,40,/checkout,2024-01-01 18:40:18
5143,40,/about,2024-01-01 18:42:53
5143,40,/about,2024-01-01 18:43:10
5143,40,/about,2024-01-01 18:44:04
5144,25,/home,2024-01-01 18:45:05
5144,25,/product,2024-01-01 18:45:29
5144,25,/cart,2024-01-01 18:46:42
5144,25,/checkout,2024-01-01 18:47:00
5144,25,/about,2024-01-01 18:49:06
5144,25,/about,2024-01-01 18:49:28
5144,25,/about,2024-01-01 18:51:10
5144,25,/about,2024-01-01 18:52:10
5145,36,/home,2024-01-01 18:54:18
5145,36,/product,2024-01-01 18:56:37
5145,36,/cart,2024-01-01 18:58:28
5145,36,/checkout,2024-01-01 19:01:20
5146,16,/home,2024-01-01 19:01:37
5146,16,/product,2024-01-01 19:02:48
5146,16,/cart,2024-01-01 19:04:33
5146,16,/checkout,2024-01-01 19:06:48
5146,16,/about,2024-01-01 19:09:30
5146,16,/about,2024-01-01 19:11:34
5146,16,/about,2024-01-01 19:12:29
5147,61,/home,2024-01-01 19:15:00
5147,61,/product,2024-01-01 19:16:39
5147,61,/cart,2024-01-01 19:18:17
5147,61,/checkout,2024-01-01 19:19:08
5147,61,/about,2024-01-01 19:20:24
5147,61,/about,2024-01-01 19:20:57
5148,37,/home,2024-01-01 19:22:45
5148,37,/product,2024-01-01 19:23:07
5149,21,/home,2024-01-01 19:25:43
5149,21,/product,2024-01-01 19:26:47
5149,21,/cart,2024-01-01 19:27:53
5149,21,/checkout,2024-01-01 19:30:48
5149,21,/about,2024-01-01 19:31:55
5149,21,/about,2024-01-01 19:32:57
5149,21,/about,2024-01-01 19:34:15
5149,21,/about,2024-01-01 19:37:11
5150,53,/home,2024-01-01 19:37:26
5150,53,/product,2024-01-01 19:37:38
5150,53,/cart,2024-01-01 19:39:49
5150,53,/checkout,2024-01-01 19:40:32
5150,53,/about,2024-01-01 19:43:27
5150,53,/about,2024-01-01 19:44:21
5151,77,/home,2024-01-01 19:44:33
5151,77,/product,2024-01-01 19:45:40
5151,77,/cart,2024-01-01 19:46:54
5151,77,/checkout,2024-01-01 19:49:39
5151,77,/about,2024-01-01 19:51:07
5151,77,/about,2024-01-01 19:54:01
5151,77,/about,2024-01-01 19:55:21
5151,77,/about,2024-01-01 19:57:19
5152,49,/home,2024-01-01 19:58:58
5152,49,/product,2024-01-01 20:01:05
5152,49,/cart,2024-01-01 20:02:19
5152,49,/checkout,2024-01-01 20:03:24
5152,49,/about,2024-01-01 20:05:33
5152,49,/about,2024-01-01 20:07:00
5152,49,/about,2024-01-01 20:09:23
5152,49,/about,2024-01-01 20:12:12
5153,51,/home,2024-01-01 20:12:48
5153,51,/product,2024-01-01 20:12:59
5153,51,/cart,2024-01-01 20:15:19
5153,51,/checkout,2024-01-01 20:18:18
5153,51,/about,2024-01-01 20:20:03
5153,51,/about,2024-01-01 20:22:36
5154,83,/home,2024-01-01 20:25:21
5154,83,/product,2024-01-01 20:26:43
5154,83,/cart,2024-01-01 20:28:09
5154,83,/checkout,2024-01-01 20:28:46
5154,83,/about,2024-01-01 20:30:59
5154,83,/about,2024-01-01 20:31:25
5155,44,/home,2024-01-01 20:34:18
5155,44,/product,2024-01-01 20:35:51
5155,44,/cart,2024-01-01 20:37:11
5155,44,/checkout,2024-01-01 20:38:27
5156,84,/home,2024-01-01 20:41:23
5156,84,/product,2024-01-01 20:42:49
5156,84,/cart,2024-01-01 20:43:47
5156,84,/checkout,2024-01-01 20:44:35
5156,84,/about,2024-01-01 20:46:57
5156,84,/about,2024-01-01 20:48:08
5156,84,/about,2024-01-01 20:48:32
5157,77,/home,2024-01-01 20:51:31
5157,77,/product,2024-01-01 20:53:02
5157,77,/cart,2024-01-01 20:53:47
5157,77,/checkout,2024-01-01 20:54:03
5157,77,/about,2024-01-01 20:57:00
5158,64,/home,2024-01-01 20:58:16
5158,64,/product,2024-01-01 21:00:13
5158,64,/cart,2024-01-01 21:02:06
5158,64,/checkout,2024-01-01 21:03:55
5159,95,/home,2024-01-01 21:06:34
5159,95,/product,2024-01-01 21:09:10
5160,25,/home,2024-01-01 21:10:16
5160,25,/product,2024-01-01 21:12:42
5160,25,/cart,2024-01-01 21:15:35
5160,25,/checkout,2024-01-01 21:17:46
5161,86,/home,2024-01-01 21:20:05
5161,86,/product,2024-01-01 21:21:31
5161,86,/cart,2024-01-01 21:22:24
5161,86,/checkout,2024-01-01 21:25:22
5162,72,/home,2024-01-01 21:26:47
5162,72,/product,2024-01-01 21:27:21
5162,72,/cart,2024-01-01 21:29:31
5163,17,/home,2024-01-01 21:30:47
5163,17,/product,2024-01-01 21:33:20
5163,17,/cart,2024-01-01 21:34:16
5163,17,/checkout,2024-01-01 21:35:51
5163,17,/about,2024-01-01 21:38:48
5163,17,/about,2024-01-01 21:39:20
5163,17,/about,2024-01-01 21:40:26
5164,46,/home,2024-01-01 21:41:54
5164,46,/product,2024-01-01 21:43:51
5164,46,/cart,2024-01-01 21:45:25
5165,48,/home,2024-01-01 21:48:04
5165,48,/product,2024-01-01 21:49:29
5165,48,/cart,2024-01-01 21:51:37
5165,48,/checkout,2024-01-01 21:52:17
5166,61,/home,2024-01-01 21:55:09
5166,61,/product,2024-01-01 21:57:48
5167,75,/home,2024-01-01 21:58:16
5167,75,/product,2024-01-01 22:00:26
5167,75,/cart,2024-01-01 22:01:25
5167,75,/checkout,2024-01-01 22:03:43
5167,75,/about,2024-01-01 22:04:23
5167,75,/about,2024-01-01 22:06:10
5168,68,/home,2024-01-01 22:08:05
5168,68,/product,2024-01-01 22:08:28
5168,68,/cart,2024-01-01 22:09:16
5168,68,/checkout,2024-01-01 22:10:01
5169,26,/home,2024-01-01 22:11:55
5169,26,/product,2024-01-01 22:14:30
5169,26,/cart,2024-01-01 22:16:37
5169,26,/checkout,2024-01-01 22:17:23
5170,41,/home,2024-01-01 22:18:19
5170,41,/product,2024-01-01 22:18:49
5170,41,/cart,2024-01-01 22:21:03
5170,41,/checkout,2024-01-01 22:22:38
5170,41,/about,2024-01-01 22:25:29
5170,41,/about,2024-01-01 22:26:24
5170,41,/about,2024-01-01 22:27:54
5170,41,/about,2024-01-01 22:30:46
5171,8,/home,2024-01-01 22:32:51
5171,8,/product,2024-01-01 22:34:11
5172,27,/home,2024-01-01 22:35:04
5172,27,/product,2024-01-01 22:37:41
5172,27,/cart,2024-01-01 22:38:31
5172,27,/checkout,2024-01-01 22:40:46
5172,27,/about,2024-01-01 22:41:18
5172,27,/about,2024-01-01 22:42:01
5172,27,/about,2024-01-01 22:44:48
5172,27,/about,2024-01-01 22:46:49
5173,82,/home,2024-01-01 22:48:42
5173,82,/product,2024-01-01 22:50:41
5173,82,/cart,2024-01-01 22:52:53
5173,82,/checkout,2024-01-01 22:54:41
5173,82,/about,2024-01-01 22:54:52
5174,5,/home,2024-01-01 22:55:53
5174,5,/product,2024-01-01 22:57:38
5174,5,/cart,2024-01-01 22:57:51
5174,5,/checkout,2024-01-01 22:59:23
5174,5,/about,2024-01-01 23:01:48
5174,5,/about,2024-01-01 23:02:46
5175,3,/home,2024-01-01 23:02:57
5175,3,/product,2024-01-01 23:05:47
5175,3,/cart,2024-01-01 23:07:00
5175,3,/checkout,2024-01-01 23:08:07
5175,3,/about,2024-01-01 23:09:45
5175,3,/about,2024-01-01 23:11:14
5175,3,/about,2024-01-01 23:11:57
5176,14,/home,2024-01-01 23:14:15
5176,14,/product,2024-01-01 23:16:55
5176,14,/cart,2024-01-01 23:18:23
5176,14,/checkout,2024-01-01 23:19:15
5176,14,/about,2024-01-01 23:19:41
5177,6,/home,2024-01-01 23:21:05
5177,6,/product,2024-01-01 23:23:11
5177,6,/cart,2024-01-01 23:25:34
5177,6,/checkout,2024-01-01 23:28:16
5178,68,/home,2024-01-01 23:30:17
5178,68,/product,2024-01-01 23:31:01
5178,68,/cart,2024-01-01 23:32:38
5178,68,/checkout,2024-01-01 23:34:53
5179,46,/home,2024-01-01 23:35:51
5179,46,/product,2024-01-01 23:36:43
5179,46,/cart,2024-01-01 23:38:36
5179,46,/checkout,2024-01-01 23:38:50
5179,46,/about,2024-01-01 23:39:58
5179,46,/about,2024-01-01 23:41:05
5179,46,/about,2024-01-01 23:41:48
5179,46,/about,2024-01-01 23:42:52
5180,94,/home,2024-01-01 23:45:32
5180,94,/product,2024-01-01 23:47:51
5181,22,/home,2024-01-01 23:49:34
5181,22,/product,2024-01-01 23:52:30
5182,5,/home,2024-01-01 23:55:23
5182,5,/product,2024-01-01 23:56:38
5182,5,/cart,2024-01-01 23:59:04
5182,5,/checkout,2024-01-02 00:01:53
5182,5,/about,2024-01-02 00:02:15
5183,77,/home,2024-01-02 00:05:14
5183,77,/product,2024-01-02 00:05:51
5184,84,/home,2024-01-02 00:06:06
5184,84,/product,2024-01-02 00:06:28
5184,84,/cart,2024-01-02 00:07:07
5184,84,/checkout,2024-01-02 00:09:03
5184,84,/about,2024-01-02 00:11:06
5184,84,/about,2024-01-02 00:12:53
5184,84,/about,2024-01-02 00:13:34
5184,84,/about,2024-01-02 00:16:04
5185,33,/home,2024-01-02 00:16:53
5185,33,/product,2024-01-02 00:17:55
5185,33,/cart,2024-01-02 00:20:46
5185,33,/checkout,2024-01-02 00:20:58
5185,33,/about,2024-01-02 00:22:25
5186,54,/home,2024-01-02 00:23:00
5186,54,/product,2024-01-02 00:25:59
5186,54,/cart,2024-01-02 00:28:22
5186,54,/checkout,2024-01-02 00:29:41
5186,54,/about,2024-01-02 00:32:30
5186,54,/about,2024-01-02 00:35:15
5186,54,/about,2024-01-02 00:36:00
5187,54,/home,2024-01-02 00:36:36
5187,54,/product,2024-01-02 00:38:56
5187,54,/cart,2024-01-02 00:41:44
5187,54,/checkout,2024-01-02 00:42:24
5187,54,/about,2024-01-02 00:43:46
5187,54,/about,2024-01-02 00:44:25
5187,54,/about,2024-01-02 00:45:02
5187,54,/about,2024-01-02 00:47:19
5188,26,/home,2024-01-02 00:48:20
5188,26,/product,2024-01-02 00:49:37
5188,26,/cart,2024-01-02 00:52:00
5188,26,/checkout,2024-01-02 00:53:01
5188,26,/about,2024-01-02 00:54:42
5188,26,/about,2024-01-02 00:56:36
5189,38,/home,2024-01-02 00:56:56
5189,38,/product,2024-01-02 00:59:26
5189,38,/cart,2024-01-02 01:01:43
5190,27,/home,2024-01-02 01:03:56
5190,27,/product,2024-01-02 01:05:30
5190,27,/cart,2024-01-02 01:06:40
5190,27,/checkout,2024-01-02 01:06:50
5190,27,/about,2024-01-02 01:07:03
5190,27,/about,2024-01-02 01:07:35
5190,27,/about,2024-01-02 01:08:13
5191,74,/home,2024-01-02 01:10:29
5191,74,/product,2024-01-02 01:11:17
5191,74,/cart,2024-01-02 01:11:50
5191,74,/checkout,2024-01-02 01:14:10
5191,74,/about,2024-01-02 01:14:39
5191,74,/about,2024-01-02 01:15:14
5191,74,/about,2024-01-02 01:16:29
5192,83,/home,2024-01-02 01:18:35
5192,83,/product,2024-01-02 01:20:00
5192,83,/cart,2024-01-02 01:21:17
5193,60,/home,2024-01-02 01:21:52
5193,60,/product,2024-01-02 01:22:46
5194,6,/home,2024-01-02 01:24:10
5194,6,/product,2024-01-02 01:25:52
5194,6,/cart,2024-01-02 01:27:22
5194,6,/checkout,2024-01-02 01:29:21
5194,6,/about,2024-01-02 01:30:00
5194,6,/about,2024-01-02 01:30:34
5194,6,/about,2024-01-02 01:30:55
5194,6,/about,2024-01-02 01:31:07
5195,18,/home,2024-01-02 01:34:02
5195,18,/product,2024-01-02 01:34:55
5195,18,/cart,2024-01-02 01:36:29
5195,18,/checkout,2024-01-02 01:38:10
5195,18,/about,2024-01-02 01:40:12
5195,18,/about,2024-01-02 01:43:01
5195,18,/about,2024-01-02 01:44:19
5196,94,/home,2024-01-02 01:46:04
5196,94,/product,2024-01-02 01:47:41
5197,24,/home,2024-01-02 01:49:33
5197,24,/product,2024-01-02 01:51:25
5198,59,/home,2024-01-02 01:53:13
5198,59,/product,2024-01-02 01:55:25
5198,59,/cart,2024-01-02 01:57:22
5198,59,/checkout,2024-01-02 02:00:18
5199,22,/home,2024-01-02 02:01:01
5199,22,/product,2024-01-02 02:01:26
5200,21,/home,2024-01-02 02:03:22
5200,21,/product,2024-01-02 02:06:03
